state_abbreviation,state_name,reporting_month,reporting_year,preliminary_or_updated,final_report,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,medicaid_and_chip_child_enrollment,total_adult_medicaid_enrollment,new_applications_submitted_to_medicaid_and_chip_agencies,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations
AR,Arkansas,2021-03-01,2021,U,Y,965133.0,873086.0,92047.0,453825.0,,17253.0,17253.0,7839.0,415.0,8254.0
AR,Arkansas,2021-04-01,2021,U,Y,968361.0,879489.0,88872.0,452743.0,,15294.0,15294.0,6764.0,437.0,7201.0
AR,Arkansas,2021-05-01,2021,U,Y,971884.0,883604.0,88280.0,453431.0,,13163.0,13163.0,5203.0,225.0,5428.0
AR,Arkansas,2021-06-01,2021,U,Y,977975.0,890279.0,87696.0,454589.0,,14152.0,14152.0,6197.0,269.0,6466.0
AR,Arkansas,2021-07-01,2021,U,Y,985204.0,898269.0,86935.0,455945.0,,12695.0,12695.0,6492.0,336.0,6828.0
AR,Arkansas,2021-08-01,2021,U,Y,991687.0,905456.0,86231.0,457292.0,,13844.0,13844.0,9766.0,466.0,10232.0
AR,Arkansas,2021-09-01,2021,U,Y,998854.0,913232.0,85622.0,459666.0,,11894.0,11894.0,8305.0,446.0,8751.0
AR,Arkansas,2021-10-01,2021,U,Y,1002975.0,917953.0,85022.0,460741.0,,12229.0,12229.0,7749.0,430.0,8179.0
AR,Arkansas,2021-11-01,2021,U,Y,1007113.0,923185.0,83928.0,461752.0,,11936.0,11936.0,7165.0,392.0,7557.0
AR,Arkansas,2021-12-01,2021,U,Y,1011385.0,928651.0,82734.0,461605.0,,10894.0,10894.0,7463.0,431.0,7894.0
AR,Arkansas,2022-01-01,2022,U,Y,1019488.0,937893.0,81595.0,462954.0,,12407.0,12407.0,8621.0,544.0,9165.0
AR,Arkansas,2022-02-01,2022,U,Y,1026459.0,945272.0,81187.0,464703.0,,9577.0,9577.0,9730.0,693.0,10423.0
AR,Arkansas,2022-03-01,2022,U,Y,1032880.0,952472.0,80408.0,466838.0,,12513.0,12513.0,12757.0,770.0,13527.0
AR,Arkansas,2022-04-01,2022,U,Y,1036775.0,960578.0,76197.0,467817.0,,11743.0,11743.0,11242.0,789.0,12031.0
AR,Arkansas,2022-05-01,2022,U,Y,1042058.0,965788.0,76270.0,469473.0,,12470.0,12470.0,8019.0,452.0,8471.0
AR,Arkansas,2022-06-01,2022,U,Y,1046757.0,970639.0,76118.0,470683.0,,13337.0,13337.0,8147.0,446.0,8593.0
AR,Arkansas,2022-07-01,2022,U,Y,1050577.0,974491.0,76086.0,471840.0,,13060.0,13060.0,7293.0,427.0,7720.0
AR,Arkansas,2022-08-01,2022,U,Y,1056949.0,981154.0,75795.0,474329.0,,15043.0,15043.0,9973.0,565.0,10538.0
AR,Arkansas,2022-09-01,2022,U,Y,1061632.0,986207.0,75425.0,475622.0,,13153.0,13153.0,9090.0,543.0,9633.0
AR,Arkansas,2022-10-01,2022,U,Y,1066912.0,991632.0,75280.0,477499.0,,13445.0,13445.0,10048.0,611.0,10659.0
AR,Arkansas,2022-11-01,2022,U,Y,1072504.0,997449.0,75055.0,478847.0,,13357.0,13357.0,9728.0,565.0,10293.0
AR,Arkansas,2022-12-01,2022,U,Y,1079411.0,1004558.0,74853.0,480178.0,,12811.0,12811.0,8742.0,523.0,9265.0
AR,Arkansas,2023-01-01,2023,U,Y,1086615.0,1011607.0,75008.0,481409.0,,13861.0,13861.0,11021.0,724.0,11745.0
AR,Arkansas,2023-02-01,2023,U,Y,1085727.0,1010932.0,74795.0,481150.0,,11915.0,11915.0,9067.0,564.0,9631.0
AR,Arkansas,2023-03-01,2023,U,Y,1087844.0,1012818.0,75026.0,481181.0,,16606.0,16606.0,10123.0,664.0,10787.0
AR,Arkansas,2023-04-01,2023,U,Y,1073908.0,1004180.0,69728.0,474788.0,,18761.0,18761.0,10188.0,765.0,10953.0
AR,Arkansas,2023-05-01,2023,U,Y,1024969.0,954683.0,70286.0,457165.0,,22059.0,22059.0,11350.0,845.0,12195.0
AR,Arkansas,2023-06-01,2023,U,Y,982471.0,909972.0,72499.0,443411.0,,22172.0,22172.0,12000.0,1195.0,13195.0
AR,Arkansas,2023-07-01,2023,U,Y,936514.0,861512.0,75002.0,430473.0,,22943.0,22943.0,12222.0,1276.0,13498.0
AR,Arkansas,2023-08-01,2023,U,Y,892739.0,814530.0,78209.0,420775.0,,28666.0,28666.0,18306.0,2291.0,20597.0
AR,Arkansas,2023-09-01,2023,U,Y,874573.0,794159.0,80414.0,416631.0,,26742.0,26742.0,20476.0,2627.0,23103.0
AR,Arkansas,2023-10-01,2023,U,Y,856988.0,773786.0,83202.0,409322.0,,28094.0,28094.0,21726.0,2591.0,24317.0
AR,Arkansas,2023-11-01,2023,U,Y,856456.0,770984.0,85472.0,410012.0,,24667.0,24667.0,18500.0,2052.0,20552.0
AR,Arkansas,2023-12-01,2023,U,Y,831483.0,744638.0,86845.0,402374.0,,21922.0,21922.0,18568.0,2165.0,20733.0
AR,Arkansas,2024-01-01,2024,U,Y,834095.0,747605.0,86490.0,391994.0,,25342.0,25342.0,23391.0,2488.0,25879.0
AR,Arkansas,2024-02-01,2024,U,Y,832512.0,746405.0,86107.0,397985.0,,22614.0,22614.0,16579.0,1647.0,18226.0
AR,Arkansas,2024-03-01,2024,U,Y,834534.0,748978.0,85556.0,402987.0,,20990.0,20990.0,16379.0,1536.0,17915.0
AR,Arkansas,2024-04-01,2024,U,Y,833752.0,753700.0,80052.0,407416.0,,22527.0,22527.0,15637.0,1196.0,16833.0
AR,Arkansas,2024-05-01,2024,U,Y,833504.0,753413.0,80091.0,410330.0,,21105.0,21105.0,16117.0,1411.0,17528.0
AR,Arkansas,2024-06-01,2024,U,Y,831669.0,751645.0,80024.0,412457.0,,19700.0,19700.0,13425.0,1089.0,14514.0
AR,Arkansas,2024-07-01,2024,U,Y,832794.0,752678.0,80116.0,416517.0,416277.0,22461.0,22461.0,14047.0,1196.0,15243.0
AR,Arkansas,2024-08-01,2024,U,Y,832730.0,752164.0,80566.0,419480.0,413250.0,22594.0,22594.0,14913.0,1398.0,16311.0
AR,Arkansas,2024-09-01,2024,U,Y,827996.0,747442.0,80554.0,421908.0,406088.0,21261.0,21261.0,13325.0,1228.0,14553.0
AR,Arkansas,2024-10-01,2024,U,Y,826212.0,745045.0,81167.0,422810.0,403402.0,23161.0,23161.0,39553.0,1230.0,40783.0
AR,Arkansas,2024-11-01,2024,U,Y,824423.0,742849.0,81574.0,423089.0,401334.0,19778.0,19778.0,13935.0,1306.0,15241.0
AR,Arkansas,2024-12-01,2024,U,Y,823234.0,741143.0,82091.0,423791.0,399443.0,21156.0,21156.0,13358.0,1397.0,14755.0
AR,Arkansas,2025-01-01,2025,U,Y,825477.0,742682.0,82795.0,407896.0,417581.0,23010.0,23010.0,16580.0,1375.0,17955.0
AR,Arkansas,2025-02-01,2025,U,Y,824245.0,741361.0,82884.0,408744.0,415501.0,17243.0,17243.0,13163.0,1428.0,14591.0
AR,Arkansas,2025-03-01,2025,U,Y,828054.0,744815.0,83239.0,410657.0,417397.0,19585.0,19585.0,12130.0,1054.0,13184.0
AR,Arkansas,2025-04-01,2025,U,Y,825857.0,746164.0,79693.0,411210.0,414647.0,22964.0,22964.0,14157.0,1378.0,15535.0
AR,Arkansas,2025-05-01,2025,U,Y,821900.0,741988.0,79912.0,411926.0,409974.0,19653.0,19653.0,13131.0,1343.0,14474.0
AR,Arkansas,2025-06-01,2025,U,Y,821198.0,741050.0,80148.0,412907.0,408291.0,19188.0,19188.0,13145.0,1148.0,14293.0
AR,Arkansas,2025-07-01,2025,U,Y,818956.0,738379.0,80577.0,413947.0,405009.0,21187.0,21187.0,13234.0,1242.0,14476.0
AR,Arkansas,2025-08-01,2025,U,Y,815146.0,733824.0,81322.0,415287.0,399859.0,20698.0,20698.0,13216.0,1255.0,14471.0
AR,Arkansas,2025-09-01,2025,U,Y,814767.0,732961.0,81806.0,416469.0,398298.0,20847.0,20847.0,12887.0,1220.0,14107.0
AR,Arkansas,2025-10-01,2025,U,Y,811928.0,729524.0,82404.0,416668.0,395260.0,19985.0,19985.0,13332.0,1291.0,14623.0
AR,Arkansas,2025-11-01,2025,U,Y,806626.0,723536.0,83090.0,416446.0,390180.0,16334.0,16334.0,11456.0,1140.0,12596.0
AR,Arkansas,2025-12-01,2025,U,Y,807724.0,723941.0,83783.0,417056.0,390668.0,21832.0,21832.0,13890.0,1460.0,15350.0
AR,Arkansas,2026-01-01,2026,U,Y,805275.0,721277.0,83998.0,400465.0,404810.0,22631.0,22631.0,16180.0,1227.0,17407.0
AR,Arkansas,2026-02-01,2026,P,N,798482.0,715111.0,83371.0,399359.0,399123.0,22803.0,22803.0,13327.0,980.0,14307.0
AZ,Arizona,2019-01-01,2019,U,Y,1701450.0,1597610.0,103840.0,0.0,,112351.0,112351.0,0.0,0.0,0.0
AZ,Arizona,2019-02-01,2019,U,Y,1701411.0,1596840.0,104571.0,0.0,,94300.0,94300.0,0.0,0.0,0.0
AZ,Arizona,2019-03-01,2019,U,Y,1703074.0,1598692.0,104382.0,0.0,,102019.0,102019.0,0.0,0.0,0.0
AZ,Arizona,2019-04-01,2019,U,Y,1702739.0,1599598.0,103141.0,0.0,,101454.0,101454.0,0.0,0.0,0.0
AZ,Arizona,2019-05-01,2019,U,Y,1697945.0,1596372.0,101573.0,0.0,,108127.0,108127.0,0.0,0.0,0.0
AZ,Arizona,2019-06-01,2019,U,Y,1705679.0,1604805.0,100874.0,0.0,,99470.0,99470.0,0.0,0.0,0.0
AZ,Arizona,2019-07-01,2019,U,Y,1715655.0,1614557.0,101098.0,0.0,,112109.0,112109.0,0.0,0.0,0.0
AZ,Arizona,2019-08-01,2019,U,Y,1722540.0,1621721.0,100819.0,0.0,,116957.0,116957.0,0.0,0.0,0.0
AZ,Arizona,2019-09-01,2019,U,Y,1725477.0,1624952.0,100525.0,0.0,,109308.0,109308.0,0.0,0.0,0.0
AZ,Arizona,2019-10-01,2019,U,Y,1719616.0,1620566.0,99050.0,0.0,,117684.0,117684.0,0.0,0.0,0.0
AZ,Arizona,2019-11-01,2019,U,Y,1716801.0,1618910.0,97891.0,0.0,,98064.0,98064.0,0.0,0.0,0.0
AZ,Arizona,2019-12-01,2019,U,Y,1708073.0,1610623.0,97450.0,0.0,,94909.0,94909.0,0.0,0.0,0.0
AZ,Arizona,2020-01-01,2020,U,Y,1702632.0,1605917.0,96715.0,0.0,,106155.0,106155.0,0.0,0.0,0.0
AZ,Arizona,2020-02-01,2020,U,Y,1705789.0,1608272.0,97517.0,0.0,,87142.0,87142.0,0.0,0.0,0.0
AZ,Arizona,2020-03-01,2020,U,Y,1746744.0,1645851.0,100893.0,0.0,,101256.0,101256.0,0.0,0.0,0.0
AZ,Arizona,2020-04-01,2020,U,Y,1781233.0,1680112.0,101121.0,0.0,,84566.0,84566.0,0.0,0.0,0.0
AZ,Arizona,2020-05-01,2020,U,Y,1817362.0,1714470.0,102892.0,0.0,,63387.0,63387.0,0.0,0.0,0.0
AZ,Arizona,2020-06-01,2020,U,Y,1839932.0,1735141.0,104791.0,0.0,,66374.0,66374.0,0.0,0.0,0.0
AZ,Arizona,2020-07-01,2020,U,Y,1862408.0,1754618.0,107790.0,0.0,,82612.0,82612.0,0.0,0.0,0.0
AZ,Arizona,2020-08-01,2020,U,Y,1887382.0,1777992.0,109390.0,0.0,,92884.0,92884.0,0.0,0.0,0.0
AZ,Arizona,2020-09-01,2020,U,Y,1903428.0,1791620.0,111808.0,0.0,,94441.0,94441.0,0.0,0.0,0.0
AZ,Arizona,2020-10-01,2020,U,Y,1924686.0,1810171.0,114515.0,0.0,,97927.0,97927.0,0.0,0.0,0.0
AZ,Arizona,2020-11-01,2020,U,Y,1942802.0,1825481.0,117321.0,0.0,,78956.0,78956.0,0.0,0.0,0.0
AZ,Arizona,2020-12-01,2020,U,Y,1963007.0,1843452.0,119555.0,0.0,,73798.0,73798.0,0.0,0.0,0.0
AZ,Arizona,2021-01-01,2021,U,Y,1981809.0,1860386.0,121423.0,0.0,,67905.0,67905.0,0.0,0.0,0.0
AZ,Arizona,2021-02-01,2021,U,Y,1998341.0,1875137.0,123204.0,0.0,,60661.0,60661.0,0.0,0.0,0.0
AZ,Arizona,2021-03-01,2021,U,Y,2011270.0,1886377.0,124893.0,0.0,,64308.0,64308.0,0.0,0.0,0.0
AZ,Arizona,2021-04-01,2021,U,Y,2027065.0,1900330.0,126735.0,0.0,,63341.0,63341.0,0.0,0.0,0.0
AZ,Arizona,2021-05-01,2021,U,Y,2044604.0,1916492.0,128112.0,0.0,,67619.0,67619.0,0.0,0.0,0.0
AZ,Arizona,2021-06-01,2021,U,Y,2059556.0,1929445.0,130111.0,0.0,,78334.0,78334.0,0.0,0.0,0.0
AZ,Arizona,2021-07-01,2021,U,Y,2072102.0,1940386.0,131716.0,0.0,,55179.0,55179.0,0.0,0.0,0.0
AZ,Arizona,2021-08-01,2021,U,Y,2088145.0,1954910.0,133235.0,0.0,,97180.0,97180.0,0.0,0.0,0.0
AZ,Arizona,2021-09-01,2021,U,Y,2101598.0,1967773.0,133825.0,0.0,,99212.0,99212.0,0.0,0.0,0.0
AZ,Arizona,2021-10-01,2021,U,Y,2113571.0,1979294.0,134277.0,0.0,,97240.0,97240.0,0.0,0.0,0.0
AZ,Arizona,2021-11-01,2021,U,Y,2128187.0,1992731.0,135456.0,0.0,,85285.0,85285.0,0.0,0.0,0.0
AZ,Arizona,2021-12-01,2021,U,Y,2139682.0,2003218.0,136464.0,0.0,,81522.0,81522.0,0.0,0.0,0.0
AZ,Arizona,2022-01-01,2022,U,Y,2155732.0,2018099.0,137633.0,0.0,,86564.0,86564.0,0.0,0.0,0.0
AZ,Arizona,2022-02-01,2022,U,Y,2169228.0,2031463.0,137765.0,0.0,,69507.0,69507.0,0.0,0.0,0.0
AZ,Arizona,2022-03-01,2022,U,Y,2178981.0,2040517.0,138464.0,0.0,,84474.0,84474.0,0.0,0.0,0.0
AZ,Arizona,2022-04-01,2022,U,Y,2192656.0,2053047.0,139609.0,0.0,,78074.0,78074.0,0.0,0.0,0.0
AZ,Arizona,2022-05-01,2022,U,Y,2206792.0,2066864.0,139928.0,0.0,,80632.0,80632.0,0.0,0.0,0.0
AZ,Arizona,2022-06-01,2022,U,Y,2216371.0,2076270.0,140101.0,0.0,,79789.0,79789.0,0.0,0.0,0.0
AZ,Arizona,2022-07-01,2022,U,Y,2227971.0,2087366.0,140605.0,0.0,,93694.0,93694.0,0.0,0.0,0.0
AZ,Arizona,2022-08-01,2022,U,Y,2245107.0,2103797.0,141310.0,0.0,,100096.0,100096.0,0.0,0.0,0.0
AZ,Arizona,2022-09-01,2022,U,Y,2257808.0,2115269.0,142539.0,0.0,,101735.0,101735.0,0.0,0.0,0.0
AZ,Arizona,2022-10-01,2022,U,Y,2268007.0,2123518.0,144489.0,0.0,,99216.0,99216.0,0.0,0.0,0.0
AZ,Arizona,2022-11-01,2022,U,Y,2283133.0,2140101.0,143032.0,0.0,,91160.0,91160.0,0.0,0.0,0.0
AZ,Arizona,2022-12-01,2022,U,Y,2291196.0,2143482.0,147714.0,0.0,,86277.0,86277.0,0.0,0.0,0.0
AZ,Arizona,2023-01-01,2023,U,Y,2309576.0,2162826.0,146750.0,0.0,,105409.0,105409.0,0.0,0.0,0.0
AZ,Arizona,2023-02-01,2023,U,Y,2319692.0,2172058.0,147634.0,0.0,,94257.0,94257.0,0.0,0.0,0.0
AZ,Arizona,2023-03-01,2023,U,Y,2332111.0,2184898.0,147213.0,0.0,,106330.0,106330.0,0.0,0.0,0.0
AZ,Arizona,2023-04-01,2023,U,Y,2303620.0,2158929.0,144691.0,0.0,,98825.0,98825.0,0.0,0.0,0.0
AZ,Arizona,2023-05-01,2023,U,Y,2283588.0,2141319.0,142269.0,0.0,,118108.0,118108.0,0.0,0.0,0.0
AZ,Arizona,2023-06-01,2023,U,Y,2181664.0,2048651.0,133013.0,0.0,,121839.0,121839.0,0.0,0.0,0.0
AZ,Arizona,2023-07-01,2023,U,Y,2134921.0,2007607.0,127314.0,0.0,,111729.0,111729.0,0.0,0.0,0.0
AZ,Arizona,2023-08-01,2023,U,Y,2108891.0,1984537.0,124354.0,0.0,,125644.0,125644.0,0.0,0.0,0.0
AZ,Arizona,2023-09-01,2023,U,Y,2016756.0,1894814.0,121942.0,0.0,,107458.0,107458.0,0.0,0.0,0.0
AZ,Arizona,2023-10-01,2023,U,Y,2052705.0,1931065.0,121640.0,0.0,,131093.0,131093.0,0.0,0.0,0.0
AZ,Arizona,2023-11-01,2023,U,Y,2040084.0,1917798.0,122286.0,0.0,,111888.0,111888.0,0.0,0.0,0.0
AZ,Arizona,2023-12-01,2023,U,Y,2037255.0,1913793.0,123462.0,0.0,,107203.0,107203.0,0.0,0.0,0.0
AZ,Arizona,2024-01-01,2024,U,Y,2031553.0,1908284.0,123269.0,0.0,,79096.0,79096.0,36087.0,3421.0,39508.0
AZ,Arizona,2024-02-01,2024,U,Y,2040639.0,1915533.0,125106.0,0.0,,68954.0,68954.0,31440.0,2852.0,34292.0
AZ,Arizona,2024-03-01,2024,U,Y,2049752.0,1923176.0,126576.0,0.0,,87757.0,87757.0,30964.0,2794.0,33758.0
AZ,Arizona,2024-04-01,2024,U,Y,2032704.0,1906198.0,126506.0,0.0,,46035.0,46035.0,35116.0,2850.0,37966.0
AZ,Arizona,2024-05-01,2024,U,Y,2025230.0,1896946.0,128284.0,846530.0,,49494.0,49494.0,36408.0,2785.0,39193.0
AZ,Arizona,2024-06-01,2024,U,Y,2018755.0,1890596.0,128159.0,845760.0,,44820.0,44820.0,32354.0,2415.0,34769.0
AZ,Arizona,2024-07-01,2024,U,Y,2004314.0,1877216.0,127098.0,842652.0,1161662.0,34798.0,34798.0,34737.0,2677.0,37414.0
AZ,Arizona,2024-08-01,2024,U,Y,1994710.0,1869385.0,125325.0,840849.0,1153861.0,37183.0,37183.0,37817.0,3324.0,41141.0
AZ,Arizona,2024-09-01,2024,U,Y,1975515.0,1848285.0,127230.0,836539.0,1138976.0,32506.0,32506.0,32151.0,2703.0,34854.0
AZ,Arizona,2024-10-01,2024,U,Y,1963200.0,1837274.0,125926.0,833327.0,1129873.0,35207.0,35207.0,34789.0,2562.0,37351.0
AZ,Arizona,2024-11-01,2024,U,Y,1934256.0,1810967.0,123289.0,825906.0,1108350.0,42985.0,42985.0,33854.0,2907.0,36761.0
AZ,Arizona,2024-12-01,2024,U,Y,1899615.0,1778734.0,120881.0,814873.0,1084742.0,46266.0,46266.0,36290.0,3371.0,39661.0
AZ,Arizona,2025-01-01,2025,U,Y,1872834.0,1754999.0,117835.0,806168.0,1066666.0,42567.0,42567.0,39627.0,3920.0,43547.0
AZ,Arizona,2025-02-01,2025,U,Y,1859290.0,1741232.0,118058.0,800905.0,1058385.0,30656.0,30656.0,35139.0,3502.0,38641.0
AZ,Arizona,2025-03-01,2025,U,Y,1849039.0,1731858.0,117181.0,796057.0,1052982.0,32782.0,32782.0,35045.0,3430.0,38475.0
AZ,Arizona,2025-04-01,2025,U,Y,1830028.0,1713183.0,116845.0,792152.0,1037876.0,33703.0,33703.0,38496.0,3696.0,42192.0
AZ,Arizona,2025-05-01,2025,U,Y,1818912.0,1702775.0,116137.0,787506.0,1031406.0,32065.0,32065.0,34203.0,3422.0,37625.0
AZ,Arizona,2025-06-01,2025,U,Y,1793424.0,1678419.0,115005.0,776639.0,1016785.0,34465.0,34465.0,34643.0,3605.0,38248.0
AZ,Arizona,2025-07-01,2025,U,Y,1788695.0,1674282.0,114413.0,776202.0,1012493.0,35804.0,35804.0,32631.0,2998.0,35629.0
AZ,Arizona,2025-08-01,2025,U,Y,1761638.0,1646143.0,115495.0,767389.0,994249.0,37250.0,37250.0,32831.0,3185.0,36016.0
AZ,Arizona,2025-09-01,2025,U,Y,1744625.0,1628913.0,115712.0,760947.0,983678.0,36472.0,36472.0,26643.0,2973.0,29616.0
AZ,Arizona,2025-10-01,2025,U,Y,1720153.0,1605769.0,114384.0,751998.0,968155.0,36854.0,36854.0,25562.0,2333.0,27895.0
AZ,Arizona,2025-11-01,2025,U,Y,1693731.0,1579905.0,113826.0,741576.0,952155.0,47172.0,47172.0,20411.0,1927.0,22338.0
AZ,Arizona,2025-12-01,2025,U,Y,1678092.0,1565458.0,112634.0,734622.0,943470.0,52820.0,52820.0,23509.0,2276.0,25785.0
AZ,Arizona,2026-01-01,2026,U,Y,1662690.0,1550145.0,112545.0,728611.0,934079.0,45256.0,45256.0,26473.0,2504.0,28977.0
AZ,Arizona,2026-02-01,2026,P,N,1639141.0,1527741.0,111400.0,719644.0,919497.0,39704.0,39704.0,27490.0,2504.0,29994.0
CA,California,2019-01-01,2019,U,Y,11914394.0,10603177.0,1311217.0,4972495.0,,236381.0,236381.0,166680.0,15837.0,182517.0
CA,California,2019-02-01,2019,U,Y,11884268.0,10573509.0,1310759.0,4962936.0,,160957.0,160957.0,149920.0,14302.0,164222.0
CA,California,2019-03-01,2019,U,Y,11874143.0,10560707.0,1313436.0,4956900.0,,154829.0,154829.0,153728.0,13946.0,167674.0
CA,California,2019-04-01,2019,U,Y,11824373.0,10509928.0,1314445.0,4937307.0,,162234.0,162234.0,156263.0,13817.0,170080.0
CA,California,2019-05-01,2019,U,Y,11798654.0,10488884.0,1309770.0,4925847.0,,164529.0,164529.0,163835.0,12629.0,176464.0
CA,California,2019-06-01,2019,U,Y,11744007.0,10441601.0,1302406.0,4896374.0,,153566.0,153566.0,149649.0,10684.0,160333.0
CA,California,2019-07-01,2019,U,Y,11743500.0,10439839.0,1303661.0,4896086.0,,176698.0,176698.0,167271.0,11738.0,179009.0
CA,California,2019-08-01,2019,U,Y,11752681.0,10444841.0,1307840.0,4908538.0,,173329.0,173329.0,168543.0,13305.0,181848.0
CA,California,2019-09-01,2019,U,Y,11728031.0,10419822.0,1308209.0,4893256.0,,155867.0,155867.0,156911.0,12202.0,169113.0
CA,California,2019-10-01,2019,U,Y,11697526.0,10382097.0,1315429.0,4874521.0,,178291.0,178291.0,162019.0,12796.0,174815.0
CA,California,2019-11-01,2019,U,Y,11622664.0,10309314.0,1313350.0,4842435.0,,188768.0,188768.0,141422.0,11249.0,152671.0
CA,California,2019-12-01,2019,U,Y,11588323.0,10275195.0,1313128.0,4824710.0,,200344.0,200344.0,146232.0,11660.0,157892.0
CA,California,2020-01-01,2020,U,Y,11614902.0,10300580.0,1314322.0,4815946.0,,220943.0,220943.0,166823.0,15041.0,181864.0
CA,California,2020-02-01,2020,U,Y,11590601.0,10274859.0,1315742.0,4806615.0,,178503.0,178503.0,181946.0,17916.0,199862.0
CA,California,2020-03-01,2020,U,Y,11576877.0,10263185.0,1313692.0,4793477.0,,165906.0,165906.0,172135.0,17941.0,190076.0
CA,California,2020-04-01,2020,U,Y,11622708.0,10318968.0,1303740.0,4788308.0,,181032.0,181032.0,182453.0,14284.0,196737.0
CA,California,2020-05-01,2020,U,Y,11740127.0,10448023.0,1292104.0,4815991.0,,143469.0,143469.0,162372.0,13194.0,175566.0
CA,California,2020-06-01,2020,U,Y,11847711.0,10561031.0,1286680.0,4845851.0,,148524.0,148524.0,169741.0,12978.0,182719.0
CA,California,2020-07-01,2020,U,Y,12016056.0,10725497.0,1290559.0,4896135.0,,157938.0,157938.0,172266.0,12417.0,184683.0
CA,California,2020-08-01,2020,U,Y,12116855.0,10826435.0,1290420.0,4923732.0,,143968.0,143968.0,161113.0,11848.0,172961.0
CA,California,2020-09-01,2020,U,Y,12212599.0,10922274.0,1290325.0,4943261.0,,140042.0,140042.0,176089.0,11483.0,187572.0
CA,California,2020-10-01,2020,U,Y,12298138.0,11006603.0,1291535.0,4959133.0,,144560.0,144560.0,174785.0,10019.0,184804.0
CA,California,2020-11-01,2020,U,Y,12359049.0,11066366.0,1292683.0,4966534.0,,167587.0,167587.0,151125.0,8802.0,159927.0
CA,California,2020-12-01,2020,U,Y,12491149.0,11196553.0,1294596.0,4981740.0,,177152.0,177152.0,150648.0,9938.0,160586.0
CA,California,2021-01-01,2021,U,Y,12586999.0,11289937.0,1297062.0,4998996.0,,168090.0,168090.0,150689.0,9862.0,160551.0
CA,California,2021-02-01,2021,U,Y,12643124.0,11346930.0,1296194.0,5011097.0,,134454.0,134454.0,147493.0,9688.0,157181.0
CA,California,2021-03-01,2021,U,Y,12724578.0,11428449.0,1296129.0,5030858.0,,141334.0,141334.0,138978.0,10796.0,149774.0
CA,California,2021-04-01,2021,U,Y,12790804.0,11493507.0,1297297.0,5042245.0,,143832.0,143832.0,121471.0,9088.0,130559.0
CA,California,2021-05-01,2021,U,Y,12850229.0,11552568.0,1297661.0,5052218.0,,123827.0,123827.0,110040.0,8365.0,118405.0
CA,California,2021-06-01,2021,U,Y,12913441.0,11614770.0,1298671.0,5065962.0,,129020.0,129020.0,116099.0,8321.0,124420.0
CA,California,2021-07-01,2021,U,Y,12983442.0,11682804.0,1300638.0,5081072.0,,124263.0,124263.0,112839.0,7489.0,120328.0
CA,California,2021-08-01,2021,U,Y,13058458.0,11754524.0,1303934.0,5105225.0,,131114.0,131114.0,121335.0,8556.0,129891.0
CA,California,2021-09-01,2021,U,Y,13120745.0,11815357.0,1305388.0,5118258.0,,130938.0,130938.0,104141.0,8001.0,112142.0
CA,California,2021-10-01,2021,U,Y,13173192.0,11868718.0,1304474.0,5121854.0,,138555.0,138555.0,95665.0,6752.0,102417.0
CA,California,2021-11-01,2021,U,Y,13227010.0,11922748.0,1304262.0,5128672.0,,155396.0,155396.0,96460.0,6447.0,102907.0
CA,California,2021-12-01,2021,U,Y,13292295.0,11987431.0,1304864.0,5138770.0,,154552.0,154552.0,107083.0,7302.0,114385.0
CA,California,2022-01-01,2022,U,Y,13368893.0,12062708.0,1306185.0,5152287.0,,150325.0,150325.0,109131.0,7591.0,116722.0
CA,California,2022-02-01,2022,U,Y,13411356.0,12107977.0,1303379.0,5159492.0,,131459.0,131459.0,101994.0,7218.0,109212.0
CA,California,2022-03-01,2022,U,Y,13482237.0,12178827.0,1303410.0,5177494.0,,145764.0,145764.0,123440.0,8407.0,131847.0
CA,California,2022-04-01,2022,U,Y,13534548.0,12235380.0,1299168.0,5183538.0,,130471.0,130471.0,110088.0,7202.0,117290.0
CA,California,2022-05-01,2022,U,Y,13625983.0,12334834.0,1291149.0,5201133.0,,118063.0,132723.0,106248.0,6979.0,113227.0
CA,California,2022-06-01,2022,U,Y,13688202.0,12398124.0,1290078.0,5212670.0,,126823.0,142248.0,107974.0,6692.0,114666.0
CA,California,2022-07-01,2022,U,Y,13744043.0,12454462.0,1289581.0,5221871.0,,120214.0,134602.0,100388.0,6146.0,106534.0
CA,California,2022-08-01,2022,U,Y,13820824.0,12530662.0,1290162.0,5241933.0,,139871.0,157490.0,120731.0,7559.0,128290.0
CA,California,2022-09-01,2022,U,Y,13885444.0,12595135.0,1290309.0,5254855.0,,131295.0,151515.0,114380.0,6955.0,121335.0
CA,California,2022-10-01,2022,U,Y,13939749.0,12649339.0,1290410.0,5257165.0,,128371.0,144307.0,112132.0,6860.0,118992.0
CA,California,2022-11-01,2022,U,Y,14009516.0,12717571.0,1291945.0,5267845.0,,146961.0,187708.0,103364.0,6306.0,109670.0
CA,California,2022-12-01,2022,U,Y,14078007.0,12784839.0,1293168.0,5279506.0,,134023.0,165013.0,112148.0,7209.0,119357.0
CA,California,2023-01-01,2023,U,Y,14176618.0,12880690.0,1295928.0,5298943.0,,139756.0,163961.0,120061.0,7819.0,127880.0
